prompt,out_token_id,out_token_str,latent_token_id,latent_token_str,in_token_str
"English: ""example"" - Français: ""exemple""
English: ""eight"" - Français: ""huit""
English: ""left"" - Français: ""gauche""
English: ""ocean"" - Français: ""océan""
English: ""cloud"" - Français: ""","[3433, 29876, 302, 4948]",nuage,"[9570, 274, 695, 17184, 9274, 1067, 29883, 23642, 15126]",cloud,cloud
"English: ""city"" - Français: ""ville""
English: ""four"" - Français: ""quatre""
English: ""delete"" - Français: ""supprimer""
English: ""time"" - Français: ""temps""
English: ""bag"" - Français: ""","[29879, 872, 7067, 269, 4977]",sac,"[9922, 19548, 29890, 289, 2291, 23156]",bag,bag
"English: ""dance"" - Français: ""danse""
English: ""tea"" - Français: ""thé""
English: ""tail"" - Français: ""queue""
English: ""attempt"" - Français: ""tentative""
English: ""mouth"" - Français: ""","[16380, 833, 29890, 1045, 289]",bouche,"[286, 29442, 13394, 2730, 29885, 21026, 4346]",mouth,mouth
"English: ""light"" - Français: ""lumière""
English: ""head"" - Français: ""tête""
English: ""cloud"" - Français: ""nuage""
English: ""soil"" - Français: ""sol""
English: ""heart"" - Français: ""","[274, 29883]",cœur,"[23057, 8293, 29882, 354, 5192, 540, 298]",heart,heart
"English: ""sound"" - Français: ""son""
English: ""middle"" - Français: ""milieu""
English: ""seat"" - Français: ""siège""
English: ""foot"" - Français: ""pied""
English: ""hand"" - Français: ""","[286, 655, 5530, 611, 29885, 3396, 24402, 1667]",main,"[5905, 2350, 1361, 29882, 5403, 3179, 447, 298]",hand,hand
"English: ""ground"" - Français: ""sol""
English: ""judge"" - Français: ""juge""
English: ""hand"" - Français: ""main""
English: ""grid"" - Français: ""grille""
English: ""day"" - Français: ""","[2958, 29926, 2212, 8694, 8121, 432, 20551]",jour,"[3250, 270, 29881, 1146, 1388, 2462]",day,day
"English: ""office"" - Français: ""bureau""
English: ""bridge"" - Français: ""pont""
English: ""mother"" - Français: ""mère""
English: ""three"" - Français: ""trois""
English: ""star"" - Français: ""","[904, 1893, 2852, 29948]",étoile,"[29879, 303, 8508, 269, 9523, 5810, 380, 5173]",star,star
"English: ""door"" - Français: ""porte""
English: ""horse"" - Français: ""cheval""
English: ""hand"" - Français: ""main""
English: ""speech"" - Français: ""discours""
English: ""spring"" - Français: ""","[276, 690, 364, 620, 337, 1253, 18475, 29878]",ressort,"[29879, 6709, 805, 4278, 269, 15099, 1028, 7689]",spring,spring
"English: ""virtue"" - Français: ""vertu""
English: ""field"" - Français: ""champ""
English: ""sea"" - Français: ""mer""
English: ""mouth"" - Français: ""bouche""
English: ""moon"" - Français: ""","[25081, 6092, 29880, 301, 8092]",lune,"[286, 18786, 2730, 29885, 4346]",moon,moon
"English: ""spring"" - Français: ""ressort""
English: ""generation"" - Français: ""génération""
English: ""power"" - Français: ""pouvoir""
English: ""house"" - Français: ""maison""
English: ""wood"" - Français: ""","[833, 23734, 29890, 1045, 289]",bois,"[8112, 8879, 827, 29893, 281, 6115]",wood,wood
"English: ""moon"" - Français: ""lune""
English: ""tie"" - Français: ""cravate""
English: ""heart"" - Français: ""cœur""
English: ""bridge"" - Français: ""pont""
English: ""song"" - Français: ""","[25875, 5815, 5083, 274, 521, 10329, 305, 29883]",chanson,"[21453, 29879, 578, 1100, 269, 577, 1487, 4823]",song,song
"English: ""line"" - Français: ""ligne""
English: ""strip"" - Français: ""bande""
English: ""hand"" - Français: ""main""
English: ""advance"" - Français: ""avancer""
English: ""pond"" - Français: ""","[904, 1893, 2852, 29948, 28899]",étang,"[29886, 1112, 2818, 12509, 282, 772, 1129]",pond,pond
"English: ""household"" - Français: ""ménage""
English: ""strip"" - Français: ""bande""
English: ""tail"" - Français: ""queue""
English: ""middle"" - Français: ""milieu""
English: ""wave"" - Français: ""","[288, 373, 265, 16504, 29877, 898, 13469]",onde,"[27766, 2766, 29893, 11324, 281, 10742]",wave,wave
"English: ""left"" - Français: ""gauche""
English: ""square"" - Français: ""carré""
English: ""one"" - Français: ""un""
English: ""color"" - Français: ""couleur""
English: ""cave"" - Français: ""","[17170, 29887, 629, 867, 4071, 330]",grotte,"[18346, 1113, 274, 24230, 29883, 5777]",cave,cave
"English: ""door"" - Français: ""porte""
English: ""grid"" - Français: ""grille""
English: ""east"" - Français: ""est""
English: ""rise"" - Français: ""hausse""
English: ""sea"" - Français: ""","[286, 2778, 29885, 1050, 1004, 592]",mer,"[344, 29879, 269, 409, 7205]",sea,sea
"English: ""school"" - Français: ""école""
English: ""seat"" - Français: ""siège""
English: ""valley"" - Français: ""vallée""
English: ""city"" - Français: ""ville""
English: ""station"" - Français: ""","[3249, 29887, 24816, 10364, 7171, 5397, 330]",gare,"[19569, 29879, 303, 269, 9523, 6112, 23436, 5073, 380, 1002, 5173]",station,station
"English: ""sound"" - Français: ""son""
English: ""door"" - Français: ""porte""
English: ""rice"" - Français: ""riz""
English: ""eye"" - Français: ""œil""
English: ""net"" - Français: ""","[1777, 29888, 1445, 7241, 285, 934, 5713, 977]",filet,"[484, 452, 29876, 302, 7787, 1212]",net,net
"English: ""spring"" - Français: ""ressort""
English: ""grid"" - Français: ""grille""
English: ""eight"" - Français: ""huit""
English: ""light"" - Français: ""lumière""
English: ""foot"" - Français: ""","[29886, 15957, 2930, 12343, 5036, 1631, 282]",pied,"[1181, 7953, 5431, 6661, 3661, 285, 29888, 1701]",foot,foot
"English: ""spring"" - Français: ""ressort""
English: ""hand"" - Français: ""main""
English: ""speech"" - Français: ""discours""
English: ""three"" - Français: ""trois""
English: ""gold"" - Français: ""","[272, 288, 29877, 470]",or,"[15192, 29887, 7684, 748, 1484, 330]",gold,gold
"English: ""bag"" - Français: ""sac""
English: ""defeat"" - Français: ""défaite""
English: ""attempt"" - Français: ""tentative""
English: ""city"" - Français: ""ville""
English: ""door"" - Français: ""","[29886, 1971, 637, 14931, 1277, 282, 2011, 772, 1129, 13732]",porte,"[270, 29881, 17433, 437, 1867, 3050]",door,door
"English: ""valley"" - Français: ""vallée""
English: ""forest"" - Français: ""forêt""
English: ""summer"" - Français: ""été""
English: ""speed"" - Français: ""vitesse""
English: ""snow"" - Français: ""","[484, 12106, 452, 302, 29876]",neige,"[29879, 5807, 15007, 16586, 269]",snow,snow
