prompt,out_token_id,out_token_str,latent_token_id,latent_token_str,in_token_str
"中文: ""十"" - English: ""ten""
中文: ""茶"" - English: ""tea""
中文: ""池"" - English: ""pond""
中文: ""版"" - English: ""version""
中文: ""书"" - English: ""","[833, 2909, 1045, 289, 3143, 29890]",book,"[833, 2909, 1045, 289, 3143, 29890]",book,书
"中文: ""百"" - English: ""hundred""
中文: ""心"" - English: ""heart""
中文: ""屋"" - English: ""house""
中文: ""部"" - English: ""part""
中文: ""云"" - English: ""","[17184, 1067, 695, 23642, 9274, 29883, 274, 9570, 15126]",cloud,"[17184, 1067, 695, 23642, 9274, 29883, 274, 9570, 15126]",cloud,云
"中文: ""地"" - English: ""ground""
中文: ""母"" - English: ""mother""
中文: ""北"" - English: ""north""
中文: ""木"" - English: ""wood""
中文: ""包"" - English: ""","[9922, 23156, 2291, 289, 19548, 29890]",bag,"[9922, 23156, 2291, 289, 19548, 29890]",bag,包
"中文: ""点"" - English: ""point""
中文: ""构"" - English: ""structure""
中文: ""位"" - English: ""position""
中文: ""春"" - English: ""spring""
中文: ""口"" - English: ""","[4346, 13394, 21026, 286, 29885, 2730, 29442]",mouth,"[4346, 13394, 21026, 286, 29885, 2730, 29442]",mouth,口
"中文: ""中"" - English: ""middle""
中文: ""城"" - English: ""city""
中文: ""起"" - English: ""rise""
中文: ""桥"" - English: ""bridge""
中文: ""土"" - English: ""","[22473, 578, 577, 269, 29879]",soil,"[22473, 578, 577, 269, 29879]",soil,土
"中文: ""族"" - English: ""tribe""
中文: ""画"" - English: ""painting""
中文: ""子"" - English: ""child""
中文: ""构"" - English: ""structure""
中文: ""山"" - English: ""","[4346, 16476, 5766, 14378, 286, 29885, 2730, 29442]",mountain,"[4346, 16476, 5766, 14378, 286, 29885, 2730, 29442]",mountain,山
"中文: ""北"" - English: ""north""
中文: ""花"" - English: ""flower""
中文: ""红"" - English: ""red""
中文: ""座"" - English: ""seat""
中文: ""布"" - English: ""","[17184, 1067, 695, 29883, 274, 15126, 13950]",cloth,"[17184, 1067, 695, 29883, 274, 15126, 13950]",cloth,布
"中文: ""店"" - English: ""shop""
中文: ""尾"" - English: ""tail""
中文: ""舞"" - English: ""dance""
中文: ""布"" - English: ""cloth""
中文: ""心"" - English: ""","[29882, 23057, 5192, 8293, 298, 540, 354]",heart,"[29882, 23057, 5192, 8293, 298, 540, 354]",heart,心
"中文: ""水"" - English: ""water""
中文: ""桥"" - English: ""bridge""
中文: ""茶"" - English: ""tea""
中文: ""四"" - English: ""four""
中文: ""手"" - English: ""","[29882, 1361, 2350, 3179, 298, 5403, 5905, 447]",hand,"[29882, 1361, 2350, 3179, 298, 5403, 5905, 447]",hand,手
"中文: ""岩"" - English: ""rock""
中文: ""城"" - English: ""city""
中文: ""力"" - English: ""power""
中文: ""四"" - English: ""four""
中文: ""日"" - English: ""","[29881, 270, 3250, 1146, 1388, 2462]",day,"[29881, 270, 3250, 1146, 1388, 2462]",day,日
"中文: ""果"" - English: ""fruit""
中文: ""美"" - English: ""beauty""
中文: ""中"" - English: ""middle""
中文: ""林"" - English: ""forest""
中文: ""星"" - English: ""","[303, 269, 8508, 5173, 380, 29879, 5810, 9523]",star,"[303, 269, 8508, 5173, 380, 29879, 5810, 9523]",star,星
"中文: ""塔"" - English: ""tower""
中文: ""湖"" - English: ""lake""
中文: ""回"" - English: ""return""
中文: ""店"" - English: ""shop""
中文: ""春"" - English: ""","[805, 7689, 1028, 6709, 269, 15099, 29879, 4278]",spring,"[805, 7689, 1028, 6709, 269, 15099, 29879, 4278]",spring,春
"中文: ""火"" - English: ""fire""
中文: ""方"" - English: ""square""
中文: ""话"" - English: ""speech""
中文: ""洞"" - English: ""cave""
中文: ""月"" - English: ""","[4346, 18786, 286, 29885, 2730]",moon,"[4346, 18786, 286, 29885, 2730]",moon,月
"中文: ""音"" - English: ""sound""
中文: ""百"" - English: ""hundred""
中文: ""点"" - English: ""point""
中文: ""花"" - English: ""flower""
中文: ""木"" - English: ""","[8112, 29893, 281, 827, 6115, 8879]",wood,"[8112, 29893, 281, 827, 6115, 8879]",wood,木
"中文: ""塔"" - English: ""tower""
中文: ""书"" - English: ""book""
中文: ""头"" - English: ""head""
中文: ""金"" - English: ""gold""
中文: ""村"" - English: ""","[28765, 4213, 11928, 1403, 17191, 21031, 5720, 29894, 325, 3516]",village,"[28765, 4213, 11928, 1403, 17191, 21031, 5720, 29894, 325, 3516]",village,村
"中文: ""段"" - English: ""section""
中文: ""场"" - English: ""field""
中文: ""包"" - English: ""bag""
中文: ""口"" - English: ""mouth""
中文: ""林"" - English: ""","[1701, 26839, 1079, 363, 29888, 13569, 285, 1181, 1454]",forest,"[1701, 26839, 1079, 363, 29888, 13569, 285, 1181, 1454]",forest,林
"中文: ""波"" - English: ""wave""
中文: ""中"" - English: ""middle""
中文: ""塔"" - English: ""tower""
中文: ""四"" - English: ""four""
中文: ""果"" - English: ""","[1424, 29888, 1341, 15774, 285]",fruit,"[1424, 29888, 1341, 15774, 285]",fruit,果
"中文: ""时"" - English: ""time""
中文: ""城"" - English: ""city""
中文: ""木"" - English: ""wood""
中文: ""中"" - English: ""middle""
中文: ""格"" - English: ""","[629, 330, 6856, 29887, 867, 7720]",grid,"[629, 330, 6856, 29887, 867, 7720]",grid,格
"中文: ""湖"" - English: ""lake""
中文: ""马"" - English: ""horse""
中文: ""校"" - English: ""school""
中文: ""茶"" - English: ""tea""
中文: ""歌"" - English: ""","[1100, 578, 577, 269, 4823, 1487, 29879, 21453]",song,"[1100, 578, 577, 269, 4823, 1487, 29879, 21453]",song,歌
"中文: ""一"" - English: ""one""
中文: ""头"" - English: ""head""
中文: ""左"" - English: ""left""
中文: ""城"" - English: ""city""
中文: ""水"" - English: ""","[16699, 13405, 29893, 4094, 2766, 11324, 281]",water,"[16699, 13405, 29893, 4094, 2766, 11324, 281]",water,水
