prompt,out_token_id,out_token_str,latent_token_id,latent_token_str,in_token_str
"中文: ""删"" - Deutsch: ""löschen""
中文: ""月"" - Deutsch: ""Mond""
中文: ""山"" - Deutsch: ""Berg""
中文: ""史"" - Deutsch: ""Geschichte""
中文: ""书"" - Deutsch: ""","[29933, 3727, 10586, 5373, 22987, 350]",Buch,"[1045, 289, 2909, 29890, 3143, 833]",book,书
"中文: ""歌"" - Deutsch: ""Lied""
中文: ""春"" - Deutsch: ""Feder""
中文: ""起"" - Deutsch: ""Anstieg""
中文: ""屋"" - Deutsch: ""Haus""
中文: ""云"" - Deutsch: ""","[14962, 29956, 399, 11902]",Wolke,"[274, 15126, 23642, 9570, 29883, 17184, 695, 9274, 1067]",cloud,云
"中文: ""格"" - Deutsch: ""Gitter""
中文: ""阳"" - Deutsch: ""Sonne""
中文: ""部"" - Deutsch: ""Teil""
中文: ""判"" - Deutsch: ""Richter""
中文: ""包"" - Deutsch: ""","[23793, 29911, 10523, 323]",Tasche,"[23156, 19548, 289, 2291, 9922, 29890]",bag,包
"中文: ""语"" - Deutsch: ""Sprache""
中文: ""南"" - Deutsch: ""Süden""
中文: ""街"" - Deutsch: ""Straße""
中文: ""利"" - Deutsch: ""Nutzen""
中文: ""口"" - Deutsch: ""","[8229, 341, 29924, 13564]",Mund,"[13394, 4346, 2730, 29885, 286, 29442, 21026]",mouth,口
"中文: ""七"" - Deutsch: ""sieben""
中文: ""群"" - Deutsch: ""Gruppe""
中文: ""布"" - Deutsch: ""Tuch""
中文: ""力"" - Deutsch: ""Macht""
中文: ""土"" - Deutsch: ""","[29933, 19929, 1952, 350, 8431]",Boden,"[578, 22473, 29879, 577, 269]",soil,土
"中文: ""子"" - Deutsch: ""Kind""
中文: ""格"" - Deutsch: ""Gitter""
中文: ""史"" - Deutsch: ""Geschichte""
中文: ""色"" - Deutsch: ""Farbe""
中文: ""山"" - Deutsch: ""","[2292, 29933, 3629, 17104, 9827, 350, 1522]",Berg,"[4346, 2730, 5766, 29885, 286, 29442, 16476, 14378]",mountain,山
"中文: ""北"" - Deutsch: ""Norden""
中文: ""口"" - Deutsch: ""Mund""
中文: ""座"" - Deutsch: ""Sitz""
中文: ""桥"" - Deutsch: ""Brücke""
中文: ""布"" - Deutsch: ""","[29911, 12603, 23215, 323]",Tuch,"[274, 15126, 13950, 29883, 17184, 695, 1067]",cloth,布
"中文: ""交"" - Deutsch: ""Börse""
中文: ""败"" - Deutsch: ""Niederlage""
中文: ""二"" - Deutsch: ""zwei""
中文: ""谷"" - Deutsch: ""Tal""
中文: ""心"" - Deutsch: ""","[3868, 2439, 12905, 379, 29950, 18650, 940]",Herz,"[540, 298, 29882, 5192, 23057, 8293, 354]",heart,心
"中文: ""红"" - Deutsch: ""rot""
中文: ""条"" - Deutsch: ""Streifen""
中文: ""歌"" - Deutsch: ""Lied""
中文: ""校"" - Deutsch: ""Schule""
中文: ""日"" - Deutsch: ""","[29911, 10522, 10523, 323, 8176]",Tag,"[3250, 270, 1388, 29881, 1146, 2462]",day,日
"中文: ""千"" - Deutsch: ""tausend""
中文: ""德"" - Deutsch: ""Tugend""
中文: ""方"" - Deutsch: ""Quadrat""
中文: ""法"" - Deutsch: ""Gesetz""
中文: ""星"" - Deutsch: ""","[624, 855, 28588, 2443, 29903, 23413, 7789, 317]",Stern,"[9523, 5810, 5173, 8508, 29879, 303, 380, 269]",star,星
"中文: ""歌"" - Deutsch: ""Lied""
中文: ""包"" - Deutsch: ""Tasche""
中文: ""部"" - Deutsch: ""Teil""
中文: ""场"" - Deutsch: ""Feld""
中文: ""春"" - Deutsch: ""","[29943, 8263, 5169, 383, 17972, 7351]",Feder,"[6709, 805, 1028, 29879, 4278, 15099, 7689, 269]",spring,春
"中文: ""塔"" - Deutsch: ""Turm""
中文: ""湖"" - Deutsch: ""See""
中文: ""部"" - Deutsch: ""Teil""
中文: ""美"" - Deutsch: ""Schönheit""
中文: ""月"" - Deutsch: ""","[341, 7185, 29924, 4546, 2598, 22638, 12125]",Mond,"[4346, 18786, 2730, 29885, 286]",moon,月
"中文: ""歌"" - Deutsch: ""Lied""
中文: ""东"" - Deutsch: ""Osten""
中文: ""台"" - Deutsch: ""Plattform""
中文: ""格"" - Deutsch: ""Gitter""
中文: ""木"" - Deutsch: ""","[4168, 26211, 379, 19984, 29950, 8335]",Holz,"[6115, 8112, 827, 281, 8879, 29893]",wood,木
"中文: ""街"" - Deutsch: ""Straße""
中文: ""址"" - Deutsch: ""Standort""
中文: ""项"" - Deutsch: ""Gegenstand""
中文: ""河"" - Deutsch: ""Fluss""
中文: ""村"" - Deutsch: ""","[1938, 29928, 6132, 9579, 17207, 360]",Dorf,"[28765, 29894, 5720, 3516, 11928, 1403, 325, 17191, 21031, 4213]",village,村
"中文: ""美"" - Deutsch: ""Schönheit""
中文: ""布"" - Deutsch: ""Tuch""
中文: ""一"" - Deutsch: ""eins""
中文: ""书"" - Deutsch: ""Buch""
中文: ""林"" - Deutsch: ""","[29956, 22552, 5260, 17721, 399]",Wald,"[1454, 285, 13569, 1701, 26839, 29888, 1181, 1079, 363]",forest,林
"中文: ""址"" - Deutsch: ""Standort""
中文: ""城"" - Deutsch: ""Stadt""
中文: ""判"" - Deutsch: ""Richter""
中文: ""场"" - Deutsch: ""Feld""
中文: ""格"" - Deutsch: ""","[28712, 26074, 4406, 29954, 402, 11786]",Gitter,"[330, 6856, 629, 867, 7720, 29887]",grid,格
"中文: ""源"" - Deutsch: ""Quelle""
中文: ""利"" - Deutsch: ""Nutzen""
中文: ""门"" - Deutsch: ""Tür""
中文: ""土"" - Deutsch: ""Boden""
中文: ""歌"" - Deutsch: ""","[365, 2718, 7326, 23410, 29382, 29931]",Lied,"[1100, 578, 29879, 1487, 21453, 4823, 577, 269]",song,歌
"中文: ""美"" - Deutsch: ""Schönheit""
中文: ""春"" - Deutsch: ""Feder""
中文: ""格"" - Deutsch: ""Gitter""
中文: ""九"" - Deutsch: ""neun""
中文: ""水"" - Deutsch: ""","[29457, 12547, 29956, 22552, 399, 16124]",Wasser,"[4094, 11324, 2766, 16699, 281, 29893, 13405]",water,水
"中文: ""部"" - Deutsch: ""Teil""
中文: ""口"" - Deutsch: ""Mund""
中文: ""河"" - Deutsch: ""Fluss""
中文: ""包"" - Deutsch: ""Tasche""
中文: ""池"" - Deutsch: ""","[29911, 1920, 323, 7141]",Teich,"[2818, 29886, 12509, 772, 1129, 1112, 282]",pond,池
"中文: ""族"" - Deutsch: ""Stamm""
中文: ""一"" - Deutsch: ""eins""
中文: ""三"" - Deutsch: ""drei""
中文: ""项"" - Deutsch: ""Gegenstand""
中文: ""河"" - Deutsch: ""","[29943, 8754, 2379, 383]",Fluss,"[364, 8580, 4401, 374, 10107, 1150, 9050, 3511, 29878]",river,河
