prompt,out_token_id,out_token_str,latent_token_id,latent_token_str,in_token_str
"Français: ""fleur"" - Русский: ""цветок""
Français: ""cravate"" - Русский: ""галстук""
Français: ""couleur"" - Русский: ""цвет""
Français: ""bande"" - Русский: ""полоса""
Français: ""nuage"" - Русский: ""","[614, 29904, 1604, 5055, 4389, 211]",облако,"[29883, 695, 23642, 17184, 15126, 9274, 9570, 274, 1067]",cloud,nuage
"Français: ""génération"" - Русский: ""поколение""
Français: ""sable"" - Русский: ""песок""
Français: ""sol"" - Русский: ""земля""
Français: ""onde"" - Русский: ""волна""
Français: ""sac"" - Русский: ""","[531, 29935, 2937, 3404, 212]",сумка,"[289, 19548, 23156, 9922, 29890, 2291]",bag,sac
"Français: ""riz"" - Русский: ""рис""
Français: ""tête"" - Русский: ""голова""
Français: ""bureau"" - Русский: ""офис""
Français: ""couleur"" - Русский: ""цвет""
Français: ""bouche"" - Русский: ""","[29927, 576, 8201, 1561, 212]",рот,"[29885, 29442, 21026, 2730, 4346, 13394, 286]",mouth,bouche
"Français: ""sud"" - Русский: ""юг""
Français: ""vallée"" - Русский: ""долина""
Français: ""milieu"" - Русский: ""середина""
Français: ""cinq"" - Русский: ""пять""
Français: ""sol"" - Русский: ""","[469, 18752, 29964, 1268, 733, 211]",почва,"[578, 22473, 577, 269, 29879]",soil,sol
"Français: ""onde"" - Русский: ""волна""
Français: ""talent"" - Русский: ""талант""
Français: ""huit"" - Русский: ""восемь""
Français: ""ville"" - Русский: ""город""
Français: ""montagne"" - Русский: ""","[24856, 1084, 588, 17310, 1214, 29969, 211]",гора,"[29885, 29442, 2730, 16476, 14378, 4346, 286, 5766]",mountain,montagne
"Français: ""pont"" - Русский: ""мост""
Français: ""or"" - Русский: ""золото""
Français: ""pied"" - Русский: ""нога""
Français: ""ville"" - Русский: ""город""
Français: ""cœur"" - Русский: ""","[1586, 10182, 29935, 531, 1502, 14315, 212]",сердце,"[298, 540, 5192, 354, 23057, 8293, 29882]",heart,cœur
"Français: ""sol"" - Русский: ""почва""
Français: ""bureau"" - Русский: ""офис""
Français: ""quatre"" - Русский: ""четыре""
Français: ""tribu"" - Русский: ""племя""
Français: ""main"" - Русский: ""","[29927, 8201, 5368, 1086, 11218, 212]",рука,"[1361, 298, 3179, 447, 2350, 5905, 5403, 29882]",hand,main
"Français: ""océan"" - Русский: ""океан""
Français: ""bourse"" - Русский: ""биржа""
Français: ""école"" - Русский: ""школа""
Français: ""sud"" - Русский: ""юг""
Français: ""étoile"" - Русский: ""","[754, 29972, 27643, 211]",звезда,"[303, 269, 5173, 29879, 5810, 8508, 380, 9523]",star,étoile
"Français: ""milieu"" - Русский: ""середина""
Français: ""machine"" - Русский: ""машина""
Français: ""forêt"" - Русский: ""лес""
Français: ""supprimer"" - Русский: ""удалить""
Français: ""ressort"" - Русский: ""","[469, 12781, 29964, 21550, 211]",пружина,"[805, 7689, 1028, 269, 29879, 4278, 6709, 15099]",spring,ressort
"Français: ""mot"" - Русский: ""слово""
Français: ""genre"" - Русский: ""вид""
Français: ""main"" - Русский: ""рука""
Français: ""ligne"" - Русский: ""линия""
Français: ""lune"" - Русский: ""","[1844, 16050, 29944, 211]",луна,"[29885, 2730, 18786, 4346, 286]",moon,lune
"Français: ""groupe"" - Русский: ""группа""
Français: ""huit"" - Русский: ""восемь""
Français: ""bouche"" - Русский: ""рот""
Français: ""sable"" - Русский: ""песок""
Français: ""village"" - Русский: ""","[19792, 29957, 10247, 20229, 6620, 1216, 2263, 662, 211]",деревня,"[5720, 29894, 28765, 325, 21031, 3516, 1403, 17191, 11928, 4213]",village,village
"Français: ""plate-forme"" - Русский: ""платформа""
Français: ""lune"" - Русский: ""луна""
Français: ""réunion"" - Русский: ""собрание""
Français: ""défaite"" - Русский: ""поражение""
Français: ""forêt"" - Русский: ""","[753, 4674, 29944, 211]",лес,"[26839, 13569, 1701, 29888, 285, 1454, 1181, 1079, 363]",forest,forêt
"Français: ""pouvoir"" - Русский: ""власть""
Français: ""danse"" - Русский: ""танец""
Français: ""maison"" - Русский: ""дом""
Français: ""machine"" - Русский: ""машина""
Français: ""fruit"" - Русский: ""","[1606, 23692, 30011, 212]",фрукт,"[29888, 285, 15774, 1341, 1424]",fruit,fruit
